[2025-10-24T15:26:39.943+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-10-24T15:26:39.958+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: load_neo4j_from_gold.load_neo4j manual__2025-10-24T15:26:39.052485+00:00 [queued]>
[2025-10-24T15:26:39.962+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: load_neo4j_from_gold.load_neo4j manual__2025-10-24T15:26:39.052485+00:00 [queued]>
[2025-10-24T15:26:39.962+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,220,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,240,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,260,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,280,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,300,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,320,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,340,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,360,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,380,000
[2025-10-24T15:28:10.238+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,400,000
[2025-10-24T15:28:10.239+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,420,000
[2025-10-24T15:28:10.241+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,440,000
[2025-10-24T15:28:10.241+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,460,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,480,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,500,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,520,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,540,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,560,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,580,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,600,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,620,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,640,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,660,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,680,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,700,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,720,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,740,000
[2025-10-24T15:28:10.242+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,760,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,780,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,800,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,820,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,840,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,860,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,880,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,900,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,920,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,940,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,960,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=3,980,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,000,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,020,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,040,000
[2025-10-24T15:28:10.243+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,060,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,080,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,100,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,120,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,140,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,160,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,180,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,200,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,220,000
[2025-10-24T15:28:10.244+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,240,000
[2025-10-24T15:28:10.246+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,260,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,280,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,300,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,320,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,340,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,360,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,380,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,400,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,420,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,440,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,460,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,480,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,500,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,520,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,540,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,560,000
[2025-10-24T15:28:10.247+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,580,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,600,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,620,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,640,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,660,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,680,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,700,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,720,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,740,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,760,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,780,000
[2025-10-24T15:28:10.248+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,800,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,820,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,840,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,860,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,880,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,900,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,920,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,940,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,960,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=4,980,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges batch OK (+20,000) total=5,000,000
[2025-10-24T15:28:10.249+0000] {subprocess.py:93} INFO - [neo4j] edges chargées : 5,000,000
[2025-10-24T15:28:10.250+0000] {subprocess.py:93} INFO - [neo4j] résumé : 1,000,000 nœuds, 4,999,988 relations
[2025-10-24T15:28:10.336+0000] {subprocess.py:97} INFO - Command exited with return code 0
[2025-10-24T15:28:10.344+0000] {taskinstance.py:441} INFO - ::group::Post task execution logs
[2025-10-24T15:28:10.415+0000] {taskinstance.py:1206} INFO - Marking task as SUCCESS. dag_id=load_neo4j_from_gold, task_id=load_neo4j, run_id=manual__2025-10-24T15:26:39.052485+00:00, execution_date=20251024T152639, start_date=20251024T152639, end_date=20251024T152810
[2025-10-24T15:28:10.453+0000] {local_task_job_runner.py:243} INFO - Task exited with return code 0
[2025-10-24T15:28:10.478+0000] {taskinstance.py:3503} INFO - 0 downstream tasks scheduled from follow-on schedule check
[2025-10-24T15:28:10.479+0000] {local_task_job_runner.py:222} INFO - ::endgroup::
